,address,eth_balance,val,cumsum,index
1335,0x670653f0252eafc528efaf1fbe577a4a8d0a47c8,158257365000000000000.000000000,151.35660780523258,44551432.81871412,1335
1336,0x23e8f1585e6e2ecff867c48a412bedaff5849330,158071789410000000000.000000000,151.17912417409886,44551583.997838296,1336
1337,0x89c815bc7e05f9aa20a6fc8753fd61cb56f2055c,156162823497111936121.000000000,151.09260195499792,44551735.09044025,1337
1338,0x5a14bd3f2bf84c3690d653f1d40cfb7a8a9b3c26,157877655840373014209.000000000,150.99345573105444,44551886.08389598,1338
1339,0x374d8a106d3ed478de76c0956104dd472dd6bbc6,157859844961826248371.000000000,150.97642148965357,44552037.06031747,1339
1340,0x053d5be7c653325b58d88b942fb2454f8ffd8673,180160019256972781478.000000000,150.7861030737707,44552187.84642055,1340
1341,0xb04bb6882b2f0f775f7f19a472b733eaee98158f,157565461708062618762.000000000,150.6948747149785,44552338.54129526,1341
1342,0xc7c9b856d33651cc2bcd9e0099efa85f59f78302,150362695865220434913.000000000,150.2996841750495,44552488.840979435,1342
1343,0x2686a8919df194aa7673244549e68d42c1685d03,157100426687624977700.000000000,150.25011738438553,44552639.09109682,1343
1344,0x5426178799ee0a0181a89b4f57efddfab49941ec,150223487428214466313.000000000,150.17178131735113,44552789.262878135,1344
1345,0x25a6c38ce0646fcc9139374d2598924bd47012e9,153747750434764758850.000000000,150.14428753394995,44552939.40716567,1345
1346,0x6eab2d42fef9aad0036bc145b5f451799e3fb3f7,156875250000000000000.000000000,150.03475944767442,44553089.441925116,1346
1347,0x6ad90981d3077028a3a4b6174d13cc14a6fd9ac1,156746500000000000000.000000000,149.91162354651163,44553239.35354866,1347
1348,0xc249c0fc4f7283d4a58c57d8fb0cf5f126ae4ead,150000000000000000000.000000000,149.8133709356337,44553389.1669196,1348
1349,0xe6c0293ff6ab3658e552921d66bdbacde421b81a,150000000000000000000.000000000,149.77553870710295,44553538.9424583,1349
1350,0x1eb7b41acd5e428929ac3c50c1ffca42c216496d,156560796782308472059.000000000,149.73401785284733,44553688.67647616,1350
1351,0x87a773f947ffee15c19e0368ef59d03d72458265,149510000000000000000.000000000,149.33872689781577,44553838.01520306,1351
1352,0x7dac9fc15c1db4379d75a6e3f330ae849dffce18,156129709401586057434.000000000,149.28191512958668,44553987.29711819,1352
1353,0xd95a6aa3e20397211e487b231211e16790a21ac9,150479444745000000005.000000000,149.26065874544545,44554136.557776935,1353
1354,0x5f6c15dfebc6e69acf13d9012b577ab70db38097,149120000000000000000.000000000,148.99603635557526,44554285.55381329,1354
1355,0x95cf6f47c6f13b21a733ef59250f120d680ad656,155581327777767000000.000000000,148.79725825257367,44554434.351071544,1355
1356,0x2428f76c8893de2b0125e05cd33ff731fbb5d059,153675363554737063228.000000000,148.46013628477994,44554582.81120783,1356
1357,0xe4762eacebdb7585d32079fdcba5bb94eb5d76f2,155192316396444510192.000000000,148.38563585274082,44554731.19684368,1357
1358,0x97dec872013f6b5fb443861090ad931542878126,176270585197223310352.000000000,148.142300325326,44554879.33914401,1358
1359,0xee11740d863289e813d3cbe5bae6a9346a64480c,154885579964117792786.000000000,148.13184827963593,44555027.47099229,1359
1360,0x48c1867617db920eb54d8a3aa094837785490770,154897850587791312091.000000000,148.1040852111338,44555175.575077504,1360
1361,0x74baa141b18d5d1eef1591abf37167fbece23b72,146992424355074136024.000000000,146.59007282855478,44555322.16515033,1361
1362,0xe8096f98e90daaebfd4822ed391b6806b377436c,153247605041802936990.000000000,146.565296682422,44555468.73044701,1362
1363,0x342d1c4aa76ea6f5e5871b7f11a019a0eb713a4f,174288191239038627466.000000000,145.87163831963016,44555614.60208533,1363
1364,0xe30ed74c6633a1b0d34a71c50889f9f0fdb7d68a,152477773191210716425.000000000,145.79015156001728,44555760.39223689,1364
1365,0x0374eb69d9ddecbcc542a40bddd7511ac6509efa,145851000000000000000.000000000,145.71491110972877,44555906.107148,1365
1366,0x73523cfbc14645d52de1e6f330b720b58ece617e,152349663073612062124.000000000,145.6676603072256,44556051.77480831,1366
1367,0xe189a4c9f6468dfb7bbcff246fa358cdeeae2071,152244935528535044502.000000000,145.5675260755291,44556197.34233438,1367
1368,0x8cfdf9e9f7ea8c0871025318407a6f1fbc5d5a18,145796527162827475822.000000000,145.56287888211781,44556342.90521327,1368
1369,0x543f29e5e4edb71e9026c9c8f486808283a180fb,145557000000000000000.000000000,145.45479257560154,44556488.36000584,1369
1370,0xd984261a12a62d97828e343fe3586af1140d2595,152007015660000000000.000000000,145.34004128894736,44556633.70004713,1370
1371,0x85f6bc9e0a949017f4fd6462b29cf2655b9d31ad,151961886440425190970.000000000,145.33564139215085,44556779.03568852,1371
1372,0xe6402e201562a5487e76ce2e149ea7ad330885da,151893844283523971511.000000000,145.27056618976565,44556924.30625471,1372
1373,0x7b6bce3cf38ee602030662fa24ac2ed5a32d0a02,146448694817589558870.000000000,145.26255528073003,44557069.568809986,1373
1374,0x34d6b21d7b773225a102b382815e00ad876e23c2,151750120000000000000.000000000,145.09441298245613,44557214.66322297,1374
1375,0x80f7fe857568952907ec34c2dacfee721b4bf02e,173095941190000000000.000000000,144.87377686554348,44557359.53699984,1375
1376,0xd1669ac6044269b59fa12c5822439f609ca54f41,144874950041557532997.000000000,144.57110157251066,44557504.10810141,1376
1377,0x4176586afbe44c6eddfc9f7d3028797e977dea87,151000000000000000000.000000000,144.37719298245614,44557648.485294394,1377
1378,0x686e5ac50d9236a9b7406791256e47feddb26aba,144599919873681314009.000000000,144.31064289340588,44557792.795937285,1378
1379,0xad43296aac6f1835b038d131cc24ca8c8f989837,150610009200869522561.000000000,144.00430704293663,44557936.80024433,1379
1380,0x8d40e75ed0bcc4ca13aa4113738898f9779858be,144120819828728449381.000000000,143.82773247820907,44558080.62797681,1380
1381,0x21130e908bba2d41b63fbca7caa131285b8724f8,150354248669254235541.000000000,143.7981041051879,44558224.42608092,1381
1382,0xd87b52a2545064aa2fd7dc8ab7831e1e8d7f0bf6,150377693284388187023.000000000,143.78218042103782,44558368.20826134,1382
1383,0xd64b1bf6fcab5add75041c89f61816c2b3d5e711,144000000000000000000.000000000,143.7706519430877,44558511.978913285,1383
1384,0x2dc8f69e1fa2214517500ac35f3361b95e06a3cb,150215450444095245107.000000000,143.66535812821903,44558655.64427141,1384
1385,0x87acae6df21385a74ed4fb55a1a29354e9bdc6c1,143700000000000000000.000000000,143.65184316353887,44558799.29611457,1385
1386,0xb93994e2efcaed3e88c538f68ec6a2587c3e2ebf,150185496783037915860.000000000,143.59841359079942,44558942.894528165,1386
1387,0x0f755508c41a6ab143541784aabdbc08e9a32285,150099900000000000000.000000000,143.55484622093024,44559086.449374385,1387
1388,0xfd1b77acdd193bd5787cd7a7e8a55d114bd2d459,143811336168430845903.000000000,143.50971843317828,44559229.95909282,1388
1389,0x3611859cd553f26837ec98b5de4badd6a1986992,150052411010000000000.000000000,143.50942797177325,44559373.46852079,1389
1390,0x2af21e37928613582734bcbaead0919801a4cacf,150042374703485888065.000000000,143.49982929490366,44559516.96835008,1390
1391,0xa9e6987153ccb7c86c3a07d2b0a6cdbae4744a00,150011702015000000000.000000000,143.4704940782994,44559660.43884416,1391
1392,0x110fa4e166a9694f47e6d4c2bf4da1fb8afcbf21,149999999999999983616.000000000,143.4593023255814,44559803.89814649,1392
1393,0x652e6bd691c6b07a2efb22ad04924664f07c9b9d,150016502670182316788.000000000,143.43683150043748,44559947.33497799,1393
1394,0x63c6376048bf51f416eae26d3c226a8103692125,150000000000000000000.000000000,143.42105263157896,44560090.75603063,1394
1395,0xf5307a74d1550739ef81c6488dc5c7a6a53e5ac2,149918948710454195536.000000000,143.34355622315357,44560234.09958685,1395
1396,0x2699a26755ce8cdf1260685b5112a4242c8e2aea,149500000000000000000.000000000,142.94298245614036,44560377.04256931,1396
1397,0x37b8e20646d174b00198b7e183dd1f25520c0f60,148878406809160407208.000000000,142.38661581457492,44560519.42918512,1397
1398,0x2c2f95dc8d3558f490cc0ca431a3bef0b1e13ac8,142627107786035640541.000000000,142.32797375124952,44560661.757158875,1398
1399,0xc80e9ffcc3774f1fe5a925bda8f846fa4301eae8,148699035739793007757.000000000,142.21506615811597,44560803.97222503,1399
1400,0x097129d8d2dee23268564bc68a0255e9961a414d,148072263290000000000.000000000,141.61562390235466,44560945.58784893,1400
1401,0xb67a9bf270fb32a8706cfc826a884f174c18cfe1,147926922621520315094.000000000,141.4388996995238,44561087.02674863,1401
1402,0x14052a178026665bb27fd0be549f8fb8a88780d4,147832470000000000000.000000000,141.38628671511628,44561228.41303534,1402
1403,0x4c2702e79798b81c9480aa272b226fb6b692ce72,141597481650000000000.000000000,141.30050706600252,44561369.71354241,1403
1404,0x9ecaa163695cac650ad84a3a8ab3001f12d947e1,147448594378186733451.000000000,140.98155076510835,44561510.69509318,1404
1405,0xdfc5b9d11f8eeeaa729f6518e247fbf7f4a43a0b,147013255001196434348.000000000,140.60279330056287,44561651.297886476,1405
1406,0x7e9656c4b7f56fa280ba20d1667c8cdd923fe9bd,146855967550000004710.000000000,140.45236431380815,44561791.75025079,1406
1407,0x11633c1846f03728c9c3c106629b30b54f65c503,146817264740000000000.000000000,140.41534912633722,44561932.16559991,1407
1408,0xf152abda9e4ce8b134ef22dc3c6ace19c4895d82,146792827047288459407.000000000,140.39197703069158,44562072.55757694,1408
1409,0xd7d27b6b4aedb5e6bc94befacdf98261d943e8dd,167566041944214435023.000000000,140.24549162722295,44562212.80306856,1409
1410,0x92cc104121af987cb2fd205f61b51de15c1c0a9c,146142544780000000000.000000000,139.7700500948256,44562352.57311866,1410
1411,0x4c75da685109945d235c42151f9ec21162ee07be,139695835076776644806.000000000,139.5702243870421,44562492.14334305,1411
1412,0x94d9b586334f0e7244a829f13accee4a5578d956,145830000000000000000.000000000,139.47113372093023,44562631.61447677,1412
1413,0x92048fcf4105d807da6c8e29ba635c634523bef1,145613254070174775478.000000000,139.22670783902674,44562770.84118461,1413
1414,0xbc507339c805f195686a068ae45857b1ac5cfcad,145450675520000000000.000000000,139.10834955255814,44562909.94953416,1414
1415,0x0a50fdfe3138a84fcd3b6bc6f3e008ef47b30d95,144999999061780391510.000000000,138.6773246840865,44563048.626858845,1415
1416,0x7824a0fe9d6e89d80bf94b661f5425b868f15643,148595185952801914629.000000000,138.55497068572072,44563187.181829534,1416
1417,0x56b527b0d422a85e6ff20c435af499cf51c749a1,144796850834490744464.000000000,138.48303466438213,44563325.6648642,1417
1418,0x9508232030c3e9f9a1dcf8afdbf0150e73226763,144710431325673999358.000000000,138.40038344810102,44563464.06524765,1418
1419,0x00d7b1163f4aca035f48cab5662f230668884b38,165000000000000000000.000000000,138.09782608695653,44563602.16307373,1419
1420,0xdd637dda8a1c9b6b1687877615a75da0fe8af5cc,138261463502863872353.000000000,137.9796040366308,44563740.14267777,1420
1421,0x8cc87f3acaf78c2d77b6d7a1b9bcb78ec7b8202d,141284161493932306972.000000000,137.97281395891827,44563878.115491726,1421
1422,0xb575fdd949066b79bb0ea6295c028694aa54cdb2,164840100000000000000.000000000,137.96399673913044,44564016.07948846,1422
1423,0x6980a47bee930a4584b09ee79ebe46484fbdbdd0,137812493606123941702.000000000,137.71232947180414,44564153.79181793,1423
1424,0x00000000a8f806c754549943b6550a2594c9a126,138240000000000000000.000000000,137.62432304038003,44564291.41614097,1424
1425,0x0404f46fc0fe8d5c0226013417d8cc6b03540b71,143820538033010412968.000000000,137.5492936420361,44564428.96543462,1425
1426,0x12b846cf0a231fc291d3c63f83dcc43cff421664,143773448230000000000.000000000,137.5042571734593,44564566.46969179,1426
1427,0x894f3a40ab8051b350f85b3edeb7c7b83fcb6dac,137806130602901747412.000000000,137.3449320399737,44564703.81462383,1427
1428,0x0ad3227eb47597b566ec138b3afd78cfea752de5,137128131644525134768.000000000,137.07945170949725,44564840.89407554,1428
1429,0x20018893c7d8e38b14a10a00c70023c45d528fba,136989915607633831023.000000000,136.83298504904866,44564977.72706059,1429
1430,0x3852471d266d9e2222ca9fdd922bafc904dc49e5,142734545411639844130.000000000,136.47425833218193,44565114.20131893,1430
1431,0x3cc017b052f20f06ada60f82966cae5c66f1dafd,139072949070822906930.000000000,136.3915940116168,44565250.59291294,1431
1432,0x14633ea8d5d75f895dfb9d15fe82d0042e7ee042,136612190253321233523.000000000,136.32567139792417,44565386.91858434,1432
1433,0xc5a0a17eabbb0e64dcd567b5670c8c5d5c34128c,136543969159403163412.000000000,136.25759338515945,44565523.176177725,1433
1434,0x9921c4f7ef31dbb866d8723bebeea8b5f7525e49,162778489314397791150.000000000,136.2385182305286,44565659.414695956,1434
1435,0xfbeaf4472f467827ea680302090d861b3a71fcaf,142296599794899643646.000000000,136.05552085652684,44565795.47021681,1435
1436,0x472991030ae7d07ac866606fd0853fcd0c3b27c7,139142196182731469382.000000000,135.8810509596987,44565931.35126777,1436
1437,0xddf90e79af4e0ece889c330fca6e1f8d6c6cf0d8,159851026090000000650.000000000,135.87337217649997,44566067.224639945,1437
1438,0x8b39b9b6fee1854a585321fbd3b2bab49cfb2359,135594116200000000346.000000000,135.4585040021736,44566202.68314394,1438
1439,0x62ca869bafea0c77234e48018d9c67f7c0cd197a,135323906073078149920.000000000,135.16888403312885,44566337.852027975,1439
1440,0x2af46c290563c1b242e2d1de5669396eb6a71986,161169659031589584586.000000000,134.89199723296088,44566472.74402521,1440
1441,0x716fd7a421b7eeac5d5c658ddc824656e3e0f526,140885008041311621200.000000000,134.70584102195582,44566607.44986623,1441
1442,0x26df578b132c219c5d269cbcfc37d808fbaf1655,140533874999000000000.000000000,134.40594440311338,44566741.85581063,1442
1443,0xc3c12a9e63e466a3ba99e07f3ef1f38b8b81ae1b,134153629617016752217.000000000,134.07744636403518,44566875.93325699,1443
1444,0x1ecb59aecf1fc5da695242c6e78c2007e775d40f,134150000000000000000.000000000,134.05672800593308,44567009.989985,1444
1445,0xc5fd4ac2e17b4ca10f8117a2e3a3141340eae3bb,159871414762629405497.000000000,133.80542322524417,44567143.79540822,1445
1446,0xc2c466664aa97e9c34b66d2ce29eeaa85db158a8,139372600000000000000.000000000,133.29530639534883,44567277.09071461,1446
1447,0x1b7168ca64fcd77fdf713767e6cde2d7757241ab,133252300000000000000.000000000,133.13704313804635,44567410.22775775,1447
1448,0x9f953126e725cede559badf0aaba5395ce2d70e0,134570000000000000000.000000000,133.08795154185023,44567543.31570929,1448
1449,0xa1544db1b6d385c6c4c4ed4998184e2edccaf2c6,132792594766681079907.000000000,132.66508939467366,44567675.980798684,1449
1450,0x39d5b861f44ed4c4378b1ca2773d77c02cf0db4c,158291391000000000000.000000000,132.4830120326087,44567808.46381072,1450
1451,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,138120000000000000000.000000000,132.0621052631579,44567940.52591598,1451
1452,0x4fc7f7cb1fe1cb3100efca707f1dd6a63b7b6475,138000000000000000000.000000000,131.9825581395349,44568072.50847412,1452
1453,0x1ec1b955cdda1c9d78514c8f2df4a4acc33531c8,137943380253574470088.000000000,131.92840727740116,44568204.43688139,1453
1454,0x6e5e0ef477db8e26cd64f87522a1997f6dda64fb,132009364479740000000.000000000,131.85813945551547,44568336.29502085,1454
1455,0x838cc29f649e883301fa6573f942bbff26372a62,137536969602879649933.000000000,131.53971802135874,44568467.83473887,1455
1456,0x0d699495b9d752b6de8e3114dd9b08d0e5f00d98,132000000000000000000.000000000,131.16876574307304,44568599.00350462,1456
1457,0xc6a6f1042f391465b271d4e79712b26c6e45339e,137127863180000000000.000000000,131.11348321596492,44568730.11698783,1457
1458,0x073aaff83a7e87799798beaaf11b8e1a0ae7cf51,156640469914162552290.000000000,131.10126286294042,44568861.21825069,1458
1459,0xfb8814d005c5f32874391e888da6eb2fe7a27902,156603084166293994090.000000000,131.0699726174417,44568992.28822331,1459
1460,0xc00d223905649aa1f95e4a3b2590a8dbf30c744a,156249367093545104846.000000000,130.77392680655407,44569123.06215012,1460
1461,0xb25634bb526d615f8b6e73e04ece46eed9f8ca24,130779877915741610412.000000000,130.50559125903914,44569253.56774138,1461
1462,0x4d5a9e8846dcf23c6e806167be437393a9ada247,136336072972992452675.000000000,130.39118607010033,44569383.95892745,1462
1463,0x417e54352b07dcd320dae9576ac95ffa6ea3bc6a,155785376765005981440.000000000,130.38558707505936,44569514.34451453,1463
1464,0x7514080992093c06d57d4819f8287966271d0331,136350000000000000000.000000000,130.36973684210525,44569644.71425137,1464
1465,0xa150de0e6998e05d6e19fca736ab758e698da21a,130320000000000000000.000000000,130.170710248969,44569774.88496162,1465
1466,0x5eae73d4d24b2922fe614d4f58018b34a7e20a83,129986986215378407398.000000000,129.71436250267837,44569904.59932412,1466
1467,0xf5c80c305803280b587f8cabbccdc4d9bf522abd,129811782879008782994.000000000,129.7066891428697,44570034.306013264,1467
1468,0xf8cc5dde193d756c50f65d0aabd91a0b82c9a823,135550000000000000000.000000000,129.63938953488372,44570163.9454028,1468
1469,0x6decd32f5a2ab9b43bc6ad8923eb6d2395de145b,135412388053545163874.000000000,129.4732482266353,44570293.41865103,1469
1470,0x5bffbb1278db2f5a5d53aefdd9656c574b599f5e,135088093970046441165.000000000,129.19762475623628,44570422.61627579,1470
1471,0x6f35a5e6a7301627a090822895e5e7209ed72f77,129190100000000000000.000000000,129.1338129226211,44570551.75008871,1471
1472,0xb216fd970d75c6f7bf7d37d0667dc98c7cc7bb1a,129400000000000001138.000000000,129.0607829430269,44570680.81087165,1472
1473,0x9b4ea303ca6302dfa46b73bc660598c65de96b3d,128926592016656018311.000000000,128.87127770739883,44570809.68214936,1473
1474,0xa327075af2a223a1c83a36ada1126afe7430f955,130000000000000000131.000000000,128.72881355932202,44570938.41096292,1474
1475,0x8fa3b4570b4c96f8036c13b64971ba65867eeb48,134584555412648499568.000000000,128.7160428219807,44571067.12700574,1475
1476,0x0902831a8e6b54c5670c47d680bdfe61bc0ade1c,128967080915555332990.000000000,128.69659626598414,44571195.823602006,1476
1477,0x2442435dcacfdacb23a68a11281ae17a3fe8ece8,128700000000000000000.000000000,128.6583351318686,44571324.48193714,1477
1478,0x75a581a9aa277d8e9ce274fadb68f595522365d0,128977110000000000000.000000000,128.52550947478994,44571453.00744662,1478
1479,0x88ae96845e157558ef59e9ff90e766e22e480390,128501000000000000000.000000000,128.42029680957964,44571581.42774343,1479
1480,0xcf120cae6e2adc40f60b1a33f37f782a2672fdd7,133879562652714715500.000000000,128.0417910254161,44571709.46953445,1480
1481,0x607367c2a87a8525840e727a03df34d427234315,152644724622115996912.000000000,127.75699778155361,44571837.22653223,1481
1482,0x9e67f36809bf485721cbcb7f954a7c9c6787bb81,152192332000000000000.000000000,127.37836482608698,44571964.60489705,1482
1483,0x3a583b2f552c8eb81e6fc1baa04362930e716232,133030800000000000000.000000000,127.23003837209303,44572091.83493543,1483
1484,0xb9906cf500d5e61b9673115151104c990a804dcb,127500000000000000000.000000000,127.2188326962658,44572219.05376812,1484
1485,0xa5d55281917936818665c6cb87959b6a147d9306,132734027714105640636.000000000,126.94620673819988,44572345.99997486,1485
1486,0xdc44a9cb1abf292a678e1f304e41b8d9efdb302d,132679005977020725174.000000000,126.89358420476692,44572472.89355907,1486
1487,0x8fe1dad3d03ff855151f494682aba9e28d7dc139,132000000000000000000.000000000,126.24418604651163,44572599.13774511,1487
1488,0xd7e2409f6c4f98e0bd9844e3a865d9e314eff8ca,126288195269195171565.000000000,126.02332908784199,44572725.1610742,1488
1489,0x83f3093de40a0da2166eeaefde00442e914f50da,131380608885143688465.000000000,125.65180326515195,44572850.81287746,1489
1490,0x016fc35f2aaa8c1da4f0af9d30666f0a6970ca14,150019455171666864477.000000000,125.55976139367772,44572976.37263885,1490
1491,0x12be5eefa84219d646e864a94fb884ccc1143f5d,131157394030796771188.000000000,125.4383216166632,44573101.81096047,1491
1492,0x0dbc4726dcfb8627dd7e405f289801f605d64ceb,131098974536233252302.000000000,125.38244948378123,44573227.19340996,1492
1493,0xea855371d4c296b3516f156c4ce2bee3163d140b,131056174668299400000.000000000,125.34151588915844,44573352.53492585,1493
1494,0x04f062809b244e37e7fdc21d9409469c989c2342,125290979665903839617.000000000,125.21980239371068,44573477.75472824,1494
1495,0x1a79625d7bae59d84e2ef43cfa47885a65ba7ddc,130545626190138938271.000000000,124.85322969928986,44573602.607957944,1495
1496,0x373c55c277b866a69dc047cad488154ab9759466,125016956626426055314.000000000,124.84916364598614,44573727.45712159,1496
1497,0x71406bc82aa82ddd4d34b3e21fa26d58fcd2f343,125424200000000000000.000000000,124.6343750629723,44573852.091496654,1497
1498,0x7952cf61b6b18d61c30211af319720fbf96b4a80,130220000000000000000.000000000,124.5418023255814,44573976.63329898,1498
1499,0x8eeba425ce536393bb80dd8faf07364bcab39b96,130214883640000000000.000000000,124.53690906267443,44574101.170208044,1499
1500,0x594b9f77e197f4f41b8999be4f789712273b57e9,130100000000000000000.000000000,124.42703488372094,44574225.59724293,1500
1501,0xf894fea045eccb2927e2e0cb15c12debee9f2be8,129911689586860253526.000000000,124.24693568045647,44574349.84417861,1501
1502,0x3d76cd9723e0cc8875907cf944c147ee4bafb29e,124230147922992152552.000000000,124.09830610759347,44574473.942484714,1502
1503,0xb9a9d0f43d6094cd1645f25a3ebf9a4ba447264b,129557667169535588594.000000000,123.90835028714307,44574597.850835,1503
1504,0x166fae7d9bb222172d1680a79e8427ea8135cc60,128204438345928649410.000000000,123.85360899029759,44574721.70444399,1504
1505,0xd1b068259c8888c2fb76acdd7f6baf360139016d,147656511323615022779.000000000,123.58208012954736,44574845.286524124,1505
1506,0x5dfd62713ac5cbeb4d71416808f5addbf1d4202f,128933144212272015898.000000000,123.31105943557412,44574968.59758356,1506
1507,0xd7b586f7aea8c343ffe0c418ec5b08a9e90ce444,122894394070000000000.000000000,122.79223180492296,44575091.38981537,1507
1508,0x43b5c5bf5d398ed6a96812c5f9324a1ccc4d57e1,128024699572459259792.000000000,122.4422272073811,44575213.832042575,1508
1509,0x51f567a6660d0771b0ded0d5e8f32cd3210a04e3,128034018855324654549.000000000,122.41849171254724,44575336.25053429,1509
1510,0x7c99fe8e3b91611bfa0e2daadb2a36f82c724f58,127804058192213717379.000000000,122.1986170434324,44575458.44915133,1510
1511,0xc62188bdb24d2685aed8fa491e33efba47db63c2,127749589829201407949.000000000,122.14653764371012,44575580.59568898,1511
1512,0xcb986b760667332e93aae82fccf0091bf5548508,127413120740000000000.000000000,121.85731605656977,44575702.45300503,1512
1513,0xc4c51de1abf5d60dbd329ec0f999fd8f021ae9fc,122056319886523360202.000000000,121.58151573758721,44575824.03452077,1513
1514,0x898c6575be238582f3d28a7e98e395549c1323f0,126714446414633086781.000000000,121.18910718143688,44575945.22362795,1514
1515,0x7d1b5ba0f326f0c6a68e2080c9cb4251500e152a,125451565248735928337.000000000,121.07534785633817,44576066.2989758,1515
1516,0x0f4b83c92dc647fbb00387f38fa4eeac58f44784,126430000000000000000.000000000,120.91706395348838,44576187.216039754,1516
1517,0x242ead9dceca495022be034424b9803d592f23ff,126243176205430880967.000000000,120.70619479291197,44576307.92223455,1517
1518,0xadc22845e3af2f55c671fb1ba7ffe60493d8eff2,126183347515107154333.000000000,120.68116666415771,44576428.603401214,1518
1519,0x26f47dc4e6111a1b36b7139730ae8d733054e03f,144110822081781685399.000000000,120.61449239453466,44576549.21789361,1519
1520,0xef2e3cf741d34732227de1dae38cdd86939fe073,120600000000000000000.000000000,120.54904799459214,44576669.7669416,1520
1521,0x8306300ffd616049fd7e4b0354a64da835c1a81c,125995511648119269854.000000000,120.5015213146257,44576790.26846291,1521
1522,0x78f8ae58d07ecde2286d0f3c316eaaf4a854a2e9,124568952309054039986.000000000,120.34149917639384,44576910.60996209,1522
1523,0x7189b2ea41d406c5044865685fedb615626f9afd,125824573873145387921.000000000,120.33803722170009,44577030.94799931,1523
1524,0xc6d4ab7043f59dd9bfac40ebe10eecdc2b95ab08,125697522678000000000.000000000,120.18447343773683,44577151.13247275,1524
1525,0x9472fc54a0e04afbf8bacf8ab99ddd057c7761db,125614184825547230394.000000000,120.1047907542513,44577271.23726351,1525
1526,0x2b2526c6f158dcb294d6854f824dfa83ea366cf9,125590866860000000000.000000000,120.08249550649123,44577391.31975901,1526
1527,0x663f09bc8e3b4b7f935f8bdfeb8d787dfeb15f23,125423167300000000000.000000000,119.95413384215118,44577511.27389286,1527
1528,0x6002b541450957e8e183f11d02dfa7282aad5dae,125361464618034901776.000000000,119.89512168410897,44577631.16901454,1528
1529,0xb594128d9365ecf60f996ec725087ecc96efb928,124512676470000000000.000000000,119.08334464718023,44577750.25235919,1529
1530,0xa294ed3233d0b45fedaaae558b00d748c668536a,123900000000000000000.000000000,118.49738372093023,44577868.74974291,1530
1531,0xa4d65fd5017bb20904603f0a174bbbd04f81757c,118697293804664502795.000000000,118.44834813812788,44577987.198091045,1531
1532,0xd7f0ddcbb0117a53e9ff2cad814b8b810a314f59,123844081153585014846.000000000,118.41232320825235,44578105.61041425,1532
1533,0x689353d6274df0c5824a41e6c6f3e6481c7d5ad1,123661930175582092794.000000000,118.238161308232,44578223.84857556,1533
1534,0x09883a34ed3bd28a25a59f9b8e0f7c605aeb716f,123540069058157067461.000000000,118.15314744224905,44578342.00172301,1534
1535,0x2ec07076cb7e55af580222526fa3be7eb19d3172,122369388795680838432.000000000,118.10068918652918,44578460.102412194,1535
1536,0x8dab9a5f0295bf483421f20c1913664180610d32,118811000000000000000.000000000,118.06281989924433,44578578.16523209,1536
1537,0xc537e898cd774e2dcba3b14ea6f34c93d5ea45e1,118181277469311456864.000000000,117.79673969012713,44578695.96197178,1537
1538,0x725d80f337a8cb585a5b8b3f803fe7238c26c80d,123000000000000000000.000000000,117.63662790697674,44578813.59859969,1538
1539,0xc04f84a02cc65f14f4e8c982a7a467ee88c5311e,122843299187349863220.000000000,117.48675997859915,44578931.08535966,1539
1540,0xb6690658f87438ef71479fa727573f7170d39e6f,121391258460000000000.000000000,117.15667967651163,44579048.24203934,1540
1541,0x2dd99c84fdcb0846f777c4f18ca745613ab2bbd8,121904272840381340699.000000000,116.58867954792284,44579164.83071888,1541
1542,0x4b7bc8d73308f8e8aeac8df771b856f704e23ff6,119085877750000000000.000000000,116.29480249023437,44579281.12552137,1542
1543,0xb9ab8eed48852de901c13543042204c6c569b811,116081920796286878187.000000000,116.01274755570431,44579397.138268925,1543
1544,0xe7594d92f7be2e7e0645f0c43fd07ebd4aba2edd,121286059977968422258.000000000,115.96649594384698,44579513.10476487,1544
1545,0x28118fbd16b74b5428ce1d47eed040c7e3ad0ae9,121162083592776350826.000000000,115.87885320355645,44579628.98361807,1545
1546,0xfdff462845953d90719a78fd12a2d103541d2103,116201000000000000000.000000000,115.77711502918288,44579744.760733105,1546
1547,0xd6c037be7fa60587e174db7a6710f7635d2971e7,115843600000000000000.000000000,115.77016351956723,44579860.53089663,1547
1548,0xe5793ca6928909a83983af647032621adf3b3eed,120979876528421924326.000000000,115.70459121468261,44579976.23548784,1548
1549,0xfcd811addee67f820b522b06cbb6a0ae6f02f82a,115451585659304488706.000000000,115.35561061026384,44580091.59109845,1549
1550,0x54eef34da49a78ca8fd6cb490db3dd08dfdec245,120387395320000000000.000000000,115.13794494267442,44580206.729043394,1550
1551,0x941eb6f616114e4ecaa85377945ea306002612fe,137498124762737842270.000000000,115.07995224707406,44580321.80899564,1551
1552,0x019eea883b462ab11b22d8248f5d440a390cd54d,120133659100000000000.000000000,114.89527280203488,44580436.70426844,1552
1553,0xdba016949b0c46436449b4bcd5ad6fc892ee81e9,120100000000000000000.000000000,114.86308139534884,44580551.567349836,1553
1554,0xc83355ef25a104938275b46cffd94bf9917d0691,114415667459910773558.000000000,114.30097653422924,44580665.86832637,1554
